#,DATETIME,T2,U2,RH2,PRES,RRR,N
1896,2014-12-18 23:00,-6,7.84,87.54,682.38,0,1
1897,2014-12-19 00:00,-5.3,4,74.93,682.58,0.0569,1
1898,2014-12-19 01:00,-5.8,2.48,41.29,682.18,0,0.99
1899,2014-12-19 02:00,-6.1,0.5,27.26,682.28,0,0.99
1900,2014-12-19 03:00,-6.3,5.76,22.58,681.78,0,0.94
1901,2014-12-19 04:00,-5.2,3.36,22.32,681.78,0,0.15
1902,2014-12-19 05:00,-5.3,6.08,21.13,681.68,0,0
1903,2014-12-19 06:00,-5.4,2.56,26.34,681.98,0,0
1904,2014-12-19 07:00,-5.4,6.8,28.34,681.98,0,0
1905,2014-12-19 08:00,-4.5,3.04,25.43,682.48,0,1
1906,2014-12-19 09:00,-3.9,4.64,22.35,682.48,0.1706,0.64
1907,2014-12-19 10:00,-5.1,3.2,21,682.28,0.2844,0.52
1908,2014-12-19 11:00,-4.8,0.5,20.28,682.08,0.2844,0.98
1909,2014-12-19 12:00,-5.2,1.28,20.34,681.68,0.2844,0.07
1910,2014-12-19 13:00,-6.4,0.88,19.03,680.58,0.2844,0.94
1911,2014-12-19 14:00,-7.4,2.88,19.87,680.28,0.1706,0.9
1912,2014-12-19 15:00,-7.8,4.88,23.26,679.78,0.1138,0.94
1913,2014-12-19 16:00,-8.7,0.96,24.34,679.38,0.0569,0
1914,2014-12-19 17:00,-9.5,1.44,26.26,679.18,0,0
1915,2014-12-19 18:00,-9.7,0.96,29.54,679.08,0,0
1916,2014-12-19 19:00,-10,2.32,39.42,678.68,0,0
1917,2014-12-19 20:00,-9.8,4.4,63.8,678.68,0,0.72
1918,2014-12-19 21:00,-8.6,2.8,85.21,678.38,0,0.93
1919,2014-12-19 22:00,-8.3,3.6,86.6,677.98,0,0.99
1920,2014-12-19 23:00,-8.4,1.44,90.52,678.08,0.1138,1
1921,2014-12-20 00:00,-8.4,1.76,84.23,678.18,0,1
1922,2014-12-20 01:00,-9.4,0.96,72.64,677.98,0.0853,1
1923,2014-12-20 02:00,-9.5,2.32,77.76,677.68,0,1
1924,2014-12-20 03:00,-9.9,2.08,83.66,677.08,0,1
1925,2014-12-20 04:00,-10.1,2.16,81.57,677.98,0,1
1926,2014-12-20 05:00,-11,2.24,95.5,677.98,0,1
1927,2014-12-20 06:00,-11.3,1.92,95.11,677.48,0,1
1928,2014-12-20 07:00,-11.9,3.44,93.69,677.68,0,1
1929,2014-12-20 08:00,-11.9,3.04,74.24,677.78,0,0
1930,2014-12-20 09:00,-11.5,3.2,40.98,677.98,0,0
1931,2014-12-20 10:00,-11.9,3.36,29.37,678.18,0.256,0.17
1932,2014-12-20 11:00,-12,3.92,24.04,678.08,0.4266,0.54
1933,2014-12-20 12:00,-11.2,1.28,26.31,677.68,0,0.66
1934,2014-12-20 13:00,-10.3,1.12,20.86,677.48,0,0
1935,2014-12-20 14:00,-10.5,2.88,18.96,676.88,0,0
1936,2014-12-20 15:00,-11.1,3.28,21.3,676.48,0,1
1937,2014-12-20 16:00,-11.7,3.84,21.03,676.18,0,0
1938,2014-12-20 17:00,-11.4,8.08,21.91,677.08,0,0
1939,2014-12-20 18:00,-11.2,5.12,28.56,677.18,0,0
1940,2014-12-20 19:00,-12.5,2.16,34.58,677.58,0,0
1941,2014-12-20 20:00,-12.6,4.24,40.22,677.78,0,0
1942,2014-12-20 21:00,-12.8,4.56,45.67,677.58,0,0
1943,2014-12-20 22:00,-12.1,4.08,43.08,677.08,0,0
1944,2014-12-20 23:00,-12,5.52,41.82,677.78,0,0
1945,2014-12-21 00:00,-11,6.4,42.84,677.48,0,0
1946,2014-12-21 01:00,-10.4,4.08,45.43,677.98,0,0
1947,2014-12-21 02:00,-9.8,2.48,52.27,678.58,0,0
1948,2014-12-21 03:00,-9.7,3.68,55.82,677.98,0,0
1949,2014-12-21 04:00,-9.8,1.92,58.36,678.08,0,0
1950,2014-12-21 05:00,-10,2,63.28,678.58,0,0
1951,2014-12-21 06:00,-10,3.28,66.27,678.48,0,0
1952,2014-12-21 07:00,-10.1,4.24,59.7,679.68,0,0
1953,2014-12-21 08:00,-7.7,5.76,50.66,679.18,0,1
1954,2014-12-21 09:00,-7.4,2.72,46.37,681.28,0,0.03
1955,2014-12-21 10:00,-7.4,11.36,40.96,680.48,0,0
1956,2014-12-21 11:00,-7.1,6.72,36.59,681.68,0,0.32
1957,2014-12-21 12:00,-6.2,2.72,26.34,681.78,0,0
1958,2014-12-21 13:00,-6.4,4.24,23.55,682.28,0,0
1959,2014-12-21 14:00,-6.7,3.2,21.64,681.78,0,0
1960,2014-12-21 15:00,-7.1,5.36,23.78,682.38,0,0.61
1961,2014-12-21 16:00,-7.2,6.96,25.16,681.38,0,0
1962,2014-12-21 17:00,-7.4,4.56,25.4,682.08,0,0
1963,2014-12-21 18:00,-7,4.4,27.71,683.08,0,0
1964,2014-12-21 19:00,-6.8,2.96,27.62,683.68,0,0
1965,2014-12-21 20:00,-7.3,1.52,28.27,683.68,0,0
1966,2014-12-21 21:00,-7.6,3.04,27.74,683.78,0,0
1967,2014-12-21 22:00,-7.6,6.32,28.04,684.48,0,0
1968,2014-12-21 23:00,-8,6,28.49,684.38,0,0
1969,2014-12-22 00:00,-7.9,5.84,27.74,684.38,0,0
1970,2014-12-22 01:00,-7.3,6,26.29,684.18,0,0
1971,2014-12-22 02:00,-7.9,3.36,25.66,684.28,0,0
1972,2014-12-22 03:00,-8.5,2.96,26.28,683.98,0,0
1973,2014-12-22 04:00,-8.9,3.52,27.97,683.58,0,0
1974,2014-12-22 05:00,-9,4.72,27.39,683.28,0,0
1975,2014-12-22 06:00,-8.8,5.04,25.42,684.08,0,0
1976,2014-12-22 07:00,-7.8,3.6,23.28,684.28,0,0
1977,2014-12-22 08:00,-7,3.04,21.42,684.58,0,1
1978,2014-12-22 09:00,-5.9,4.72,21.3,684.58,0,0
1979,2014-12-22 10:00,-4.9,3.52,22.17,685.68,0,0
1980,2014-12-22 11:00,-5.8,3.28,23.35,684.48,0,0
1981,2014-12-22 12:00,-6.4,4.56,23.72,684.48,0,0
1982,2014-12-22 13:00,-5.6,2.24,25.65,684.48,0,0
1983,2014-12-22 14:00,-6.2,3.68,24.25,684.48,0,0.73
1984,2014-12-22 15:00,-6.6,3.6,27.67,684.58,0,0.14
1985,2014-12-22 16:00,-7.5,1.2,28.6,684.68,0,0
1986,2014-12-22 17:00,-7.8,3.44,26.89,684.58,0,0
1987,2014-12-22 18:00,-7.8,4.72,23.61,684.88,0,0
1988,2014-12-22 19:00,-7.2,7.12,22.26,685.18,0,0
1989,2014-12-22 20:00,-6.8,6.72,20.41,684.98,0,0
1990,2014-12-22 21:00,-6.7,7.6,20.42,685.48,0,0
1991,2014-12-22 22:00,-6.9,4.8,18.15,685.18,0,0
1992,2014-12-22 23:00,-6.9,7.2,15.79,685.18,0,0
1993,2014-12-23 00:00,-6.9,3.92,12.5,684.98,0,0
1994,2014-12-23 01:00,-6.7,5.28,11.76,685.18,0,0
1995,2014-12-23 02:00,-7.2,1.36,12.18,685.18,0,0
1996,2014-12-23 03:00,-6.2,2,12.3,685.18,0,0
1997,2014-12-23 04:00,-5.5,3.6,12.59,685.48,0,0
1998,2014-12-23 05:00,-5.9,0.64,13.17,685.28,0,0
1999,2014-12-23 06:00,-6.3,0.5,12.46,685.48,0,0
2000,2014-12-23 07:00,-5.7,0.5,11.77,686.08,0,0
2001,2014-12-23 08:00,-5.5,0.64,10.08,685.68,0,1
2002,2014-12-23 09:00,-5,5.52,9.29,685.88,0,0
2003,2014-12-23 10:00,-4.4,3.2,12.21,685.68,0,0
2004,2014-12-23 11:00,-4.4,2.56,12.67,685.58,0,0
2005,2014-12-23 12:00,-4.6,0.88,12.14,685.08,0,0
2006,2014-12-23 13:00,-4.7,0.72,11.54,684.78,0,0
2007,2014-12-23 14:00,-5.2,0.88,11.04,684.58,0,0
2008,2014-12-23 15:00,-5.3,0.72,12.55,685.18,0,1
2009,2014-12-23 16:00,-6.3,1.52,13.41,684.58,0,0
2010,2014-12-23 17:00,-7,0.64,13.84,684.58,0,0
2011,2014-12-23 18:00,-6.6,1.68,14.54,684.78,0,0
2012,2014-12-23 19:00,-6.8,0.5,13.31,684.38,0,0
2013,2014-12-23 20:00,-6.7,0.72,11.52,684.28,0,0
2014,2014-12-23 21:00,-6.6,0.5,11.3,684.18,0,0
2015,2014-12-23 22:00,-6.6,0.64,12.02,684.18,0,0
2016,2014-12-23 23:00,-6,0.72,12.98,683.98,0,0
2017,2014-12-24 00:00,-6,0.5,13,683.58,0,0
2018,2014-12-24 01:00,-6.1,0.5,13.39,683.28,0,0
2019,2014-12-24 02:00,-6.2,0.5,13.68,682.98,0,0
2020,2014-12-24 03:00,-6.1,0.5,14.17,682.38,0,0
2021,2014-12-24 04:00,-6.3,0.5,14.12,682.18,0,0
2022,2014-12-24 05:00,-6.5,0.5,13.12,681.98,0,0
2023,2014-12-24 06:00,-6.6,1.2,12.92,681.78,0,0
2024,2014-12-24 07:00,-6.7,1.04,12.88,681.58,0,0
2025,2014-12-24 08:00,-6.8,0.5,12.31,681.48,0,0.87
2026,2014-12-24 09:00,-6.7,0.72,11.71,681.48,0,0.9
2027,2014-12-24 10:00,-5.9,0.56,11.99,681.48,0,0.9
2028,2014-12-24 11:00,-5.7,0.56,12.25,681.08,0,0.81
2029,2014-12-24 12:00,-5.6,1.2,12.49,680.88,0,0.81
2030,2014-12-24 13:00,-5.8,0.5,13.5,680.08,0,0.74
2031,2014-12-24 14:00,-6.5,1.2,13.06,679.68,0,0.75
2032,2014-12-24 15:00,-7.1,0.56,12.16,679.48,0,0.79
2033,2014-12-24 16:00,-7.3,0.64,14.04,679.28,0,0
2034,2014-12-24 17:00,-8,1.28,13.62,678.78,0,0
2035,2014-12-24 18:00,-7.2,0.64,15.34,679.18,0,0
2036,2014-12-24 19:00,-7.3,0.88,16.8,679.18,0,0
2037,2014-12-24 20:00,-5.9,3.36,16.09,679.18,0,0
2038,2014-12-24 21:00,-6.4,2.96,15.92,679.18,0,0
2039,2014-12-24 22:00,-6.6,1.68,18.12,679.18,0,0.21
2040,2014-12-24 23:00,-7.9,4.16,21.17,678.88,0,0
2041,2014-12-25 00:00,-8.4,3.84,24.23,678.88,0,0
2042,2014-12-25 01:00,-8.6,3.92,42.59,678.48,0,0
2043,2014-12-25 02:00,-8.9,3.92,56.7,678.18,0,0.21
2044,2014-12-25 03:00,-8.9,1.6,74.38,677.98,0,0.63
2045,2014-12-25 04:00,-9.2,3.52,91.37,677.48,0,0.89
2046,2014-12-25 05:00,-9.8,5.44,74.47,677.38,0,0.56
2047,2014-12-25 06:00,-9.4,2.8,67.06,677.78,0,0
2048,2014-12-25 07:00,-9.7,2.64,70.49,677.58,0,0
2049,2014-12-25 08:00,-10.2,4.72,73.72,677.48,0,0.12
2050,2014-12-25 09:00,-10.2,4.32,64,677.18,0,0
2051,2014-12-25 10:00,-10,2.4,59.4,677.18,0,0
2052,2014-12-25 11:00,-10.1,2.72,48.36,676.58,0,0.98
2053,2014-12-25 12:00,-10.5,2.08,46.22,675.98,0,0.02
2054,2014-12-25 13:00,-11.3,1.6,44.9,675.58,0,0
2055,2014-12-25 14:00,-12,2.96,40.5,675.08,0,0
2056,2014-12-25 15:00,-12.9,1.44,43.32,674.48,0,0
2057,2014-12-25 16:00,-13.6,2.64,40.25,674.28,0,0.74
2058,2014-12-25 17:00,-14.1,4.72,37.34,673.78,0,0.55
2059,2014-12-25 18:00,-15.2,2.08,34.21,673.58,0,0.57
2060,2014-12-25 19:00,-16.2,2.64,41.35,672.98,0,0
2061,2014-12-25 20:00,-17,1.92,50.76,672.28,0,0
2062,2014-12-25 21:00,-17.5,4.08,56.29,671.88,0,0
2063,2014-12-25 22:00,-17.7,2.56,61.18,671.48,0,0
2064,2014-12-25 23:00,-18,3.28,55.1,670.68,0,0
2065,2014-12-26 00:00,-18.1,4.08,63.99,670.28,0,0
2066,2014-12-26 01:00,-18.7,3.52,61.12,670.18,0,0
2067,2014-12-26 02:00,-19.5,2.64,66.82,670.08,0,0
2068,2014-12-26 03:00,-19.8,2.24,82.84,669.18,0,0
2069,2014-12-26 04:00,-19.9,1.68,90.5,669.18,0,0.75
2070,2014-12-26 05:00,-20.6,6.8,92.61,668.28,0,1
2071,2014-12-26 06:00,-21.5,1.76,97.14,668.68,0,1
2072,2014-12-26 07:00,-22.8,1.2,97.54,668.08,0,1
2073,2014-12-26 08:00,-21.5,3.92,96.14,668.68,0,0.96
2074,2014-12-26 09:00,-19.2,10.88,85.92,669.48,0,0.39
2075,2014-12-26 10:00,-18,5.92,84.08,669.68,0,0
2076,2014-12-26 11:00,-18.1,5.36,73.7,669.58,0,0
2077,2014-12-26 12:00,-18.3,7.68,46.84,669.28,0,0
2078,2014-12-26 13:00,-18.6,6.4,31.7,668.88,0,0
2079,2014-12-26 14:00,-17.5,3.36,31.15,669.18,0,0
2080,2014-12-26 15:00,-17.7,3.52,34.34,669.18,0,0.78
2081,2014-12-26 16:00,-17.9,7.36,32.4,669.08,0,0
2082,2014-12-26 17:00,-18,7.2,27.18,668.78,0,0
2083,2014-12-26 18:00,-17.4,8.4,25.61,669.08,0,0
2084,2014-12-26 19:00,-17.7,5.12,26.4,668.98,0,0
2085,2014-12-26 20:00,-17.8,4.24,21.56,668.98,0,0.11
2086,2014-12-26 21:00,-17.7,2.32,18.73,668.88,0,0
2087,2014-12-26 22:00,-16.8,4.64,20.22,668.98,0,0
2088,2014-12-26 23:00,-16.2,6.56,32.87,668.48,0,0
2089,2014-12-27 00:00,-16.1,3.2,41.26,667.88,0,0
2090,2014-12-27 01:00,-15.6,1.36,54.88,667.58,0,0
2091,2014-12-27 02:00,-15.3,0.56,92.12,667.08,0,0.42
2092,2014-12-27 03:00,-15.1,1.84,97.65,666.58,0,0.98
2093,2014-12-27 04:00,-14.7,2.88,98.43,665.38,0,1
2094,2014-12-27 05:00,-14.4,3.04,98.05,664.58,0,1
2095,2014-12-27 06:00,-14.3,3.04,98.43,663.48,0.1706,1
2096,2014-12-27 07:00,-14.2,3.12,98.43,662.48,0.1706,1
2097,2014-12-27 08:00,-14.4,0.8,98.42,661.48,0,1
2098,2014-12-27 09:00,-14.4,1.28,98.42,660.68,0,0.98
2099,2014-12-27 10:00,-14.6,1.68,95.41,659.98,0.3413,0.97
2100,2014-12-27 11:00,-14.8,1.36,93.98,658.68,0.8532,0.98
2101,2014-12-27 12:00,-15.8,2.08,93.63,657.38,0.8532,0.98
2102,2014-12-27 13:00,-16.7,1.6,96.87,656.68,0.1706,0.93
2103,2014-12-27 14:00,-18,0.64,88.1,655.68,0.1706,0.55
2104,2014-12-27 15:00,-19.7,1.92,94.59,654.58,0,0.72
2105,2014-12-27 16:00,-20.5,2.72,92.04,653.98,0,1
2106,2014-12-27 17:00,-20.9,2.8,93.46,653.08,0,0.92
2107,2014-12-27 18:00,-21.5,1.12,92.69,652.88,0.1706,0.99
2108,2014-12-27 19:00,-21.8,1.12,90.25,652.68,0,1
2109,2014-12-27 20:00,-22.2,0.5,93.77,652.58,0.3413,1
2110,2014-12-27 21:00,-22.5,0.72,90.54,652.08,0.3413,1
2111,2014-12-27 22:00,-23.1,2.16,91.93,651.98,0.1706,1
2112,2014-12-27 23:00,-23.4,2.56,94.46,651.98,0.1706,1
2113,2014-12-28 00:00,-23.4,2.56,94.07,651.48,0,1
2114,2014-12-28 01:00,-23.8,6.24,94.43,651.28,0,1
2115,2014-12-28 02:00,-23.8,5.44,94.42,651.38,0,1
2116,2014-12-28 03:00,-23.4,2.4,94.41,651.68,0,1
2117,2014-12-28 04:00,-24.1,4.64,94.41,651.28,0,1
2118,2014-12-28 05:00,-24.2,2.48,94.4,651.38,0,1
2119,2014-12-28 06:00,-23.6,3.76,94.77,651.78,0,1
2120,2014-12-28 07:00,-23.9,6.48,94.77,652.38,0,1
2121,2014-12-28 08:00,-23.7,10.24,94.77,652.68,0,0.54
2122,2014-12-28 09:00,-23.1,5.44,94.78,653.68,0,0.84
2123,2014-12-28 10:00,-22,8.4,94.4,654.48,0,0.83
2124,2014-12-28 11:00,-22,8.56,94.41,655.08,0,0.63
2125,2014-12-28 12:00,-22.1,8.56,94.42,655.18,0,0.46
2126,2014-12-28 13:00,-22.6,10.64,94.42,655.48,0.3413,0.33
2127,2014-12-28 14:00,-22.7,11.52,94.42,655.78,0,0
2128,2014-12-28 15:00,-22.9,9.04,94.42,656.58,0,0.32
2129,2014-12-28 16:00,-23,12.64,94.42,656.78,0,1
2130,2014-12-28 17:00,-23.2,11.68,94.42,658.08,0,1
2131,2014-12-28 18:00,-23.3,8.4,94.42,658.78,0,1
2132,2014-12-28 19:00,-23.2,10.4,94.42,658.98,0,1
2133,2014-12-28 20:00,-23.5,7.84,94.4,659.98,0,1
2134,2014-12-28 21:00,-24.1,8.64,94.77,661.28,0,0.83
2135,2014-12-28 22:00,-24.5,14.32,94.76,661.68,0,0.88
2136,2014-12-28 23:00,-24.4,3.04,92.87,662.18,0,0.86
2137,2014-12-29 00:00,-24.4,12,90.42,663.28,0,0.3
2138,2014-12-29 01:00,-24.4,13.44,91.28,662.98,0,0
2139,2014-12-29 02:00,-24.7,11.6,88.38,663.28,0,0
2140,2014-12-29 03:00,-24.4,10.08,85.37,664.38,0,0
2141,2014-12-29 04:00,-24.6,8,87.57,664.48,0,0
2142,2014-12-29 05:00,-24.3,16.48,83.41,664.88,0,0
2143,2014-12-29 06:00,-23.6,8.56,81.76,665.68,0,0
2144,2014-12-29 07:00,-23.8,7.84,78.18,665.78,0,0
2145,2014-12-29 08:00,-22.9,5.84,65.8,666.28,0,1
2146,2014-12-29 09:00,-22.4,5.84,60.68,666.38,0,0.01
2147,2014-12-29 10:00,-21.2,10.88,60.24,666.78,0,0
2148,2014-12-29 11:00,-21.2,8.96,68.51,666.38,0,0.12
2149,2014-12-29 12:00,-22.9,17.92,70.12,666.28,0,0.98
2150,2014-12-29 13:00,-23.5,6.8,78.83,665.38,0,0.97
2151,2014-12-29 14:00,-23.1,2.8,84.29,665.48,0,0.97
2152,2014-12-29 15:00,-22.8,18.48,86.77,664.28,0,1
2153,2014-12-29 16:00,-20.7,28.8,87.4,665.28,0,0.93
2154,2014-12-29 17:00,-16.5,25.28,88.05,665.18,0,1
2155,2014-12-29 18:00,-16.5,18.64,88.04,665.28,0,1
2156,2014-12-29 19:00,-18.3,10.8,89.33,666.28,0,0.97
2157,2014-12-29 20:00,-19.2,9.04,89.33,665.98,0,0.8
2158,2014-12-29 21:00,-20,8.72,89.33,666.48,0,0.91
2159,2014-12-29 22:00,-19.5,9.44,89.67,667.08,0,0.97
2160,2014-12-29 23:00,-19,12.24,89.69,667.08,0,0.95
2161,2014-12-30 00:00,-19.1,17.44,89.69,667.68,0,0.95
2162,2014-12-30 01:00,-18.6,16.32,89.69,667.38,0,0.96
2163,2014-12-30 02:00,-18.3,19.76,89.73,667.68,0,0.93
2164,2014-12-30 03:00,-17.6,20.8,89.76,668.18,0,0.92
2165,2014-12-30 04:00,-16.7,18.08,90.11,668.48,0,0.88
2166,2014-12-30 05:00,-15.7,26.08,89.76,668.58,0,0.89
2167,2014-12-30 06:00,-15.2,29.6,90.07,668.38,0,0.9
2168,2014-12-30 07:00,-16.5,24.4,90.07,670.08,0,0.85
2169,2014-12-30 08:00,-16.1,27.68,90.1,669.08,0,0.04
2170,2014-12-30 09:00,-14.8,31.12,89.98,668.88,0,0.06
2171,2014-12-30 10:00,-14.4,26.88,90.28,669.58,0,0
2172,2014-12-30 11:00,-13.9,23.52,88.58,668.48,0,0
2173,2014-12-30 12:00,-13.6,19.52,89.48,670.28,0,0.35
2174,2014-12-30 13:00,-13.4,22.08,90.25,670.08,0,0.86
2175,2014-12-30 14:00,-13.6,26.4,87.61,670.28,0,0.96
2176,2014-12-30 15:00,-13.6,24.72,92.07,670.28,0,1
2177,2014-12-30 16:00,-13.6,24.16,92.12,670.78,0,0
2178,2014-12-30 17:00,-13.3,24.16,92.13,671.28,0,0
2179,2014-12-30 18:00,-13.5,25.44,92.15,671.58,0,0
2180,2014-12-30 19:00,-13.5,23.76,92.18,670.98,0,0.52
2181,2014-12-30 20:00,-13.4,19.44,92.17,672.28,0,0.62
2182,2014-12-30 21:00,-12.7,21.04,92.17,672.48,0,0.7
2183,2014-12-30 22:00,-12.1,20.4,92.52,672.58,0,0.78
2184,2014-12-30 23:00,-12.5,16.48,92.53,672.38,0,0.87
2185,2014-12-31 00:00,-12.9,16.32,92.53,672.98,0,0.87
2186,2014-12-31 01:00,-12.5,15.28,92.53,672.88,0,0.84
2187,2014-12-31 02:00,-12.1,18.96,92.52,672.88,0,0.79
2188,2014-12-31 03:00,-11.8,17.92,92.45,673.08,0,0.6
2189,2014-12-31 04:00,-12.6,17.2,88.95,673.38,0,0
2190,2014-12-31 05:00,-12.1,19.84,80.27,672.98,0,0
2191,2014-12-31 06:00,-12.1,18.88,79.51,673.48,0,0
2192,2014-12-31 07:00,-11.9,17.04,83.21,673.48,0,0
2193,2014-12-31 08:00,-11.3,17.68,74.34,674.28,0,0
2194,2014-12-31 09:00,-10.9,18.48,72.48,674.78,0,0.26
2195,2014-12-31 10:00,-10.3,17.76,70.23,674.88,0,0
2196,2014-12-31 11:00,-10.4,17.76,72.74,674.98,0,0
2197,2014-12-31 12:00,-10.7,16.64,72.92,675.58,0,0
2198,2014-12-31 13:00,-10.3,19.6,66.88,675.48,0,0
2199,2014-12-31 14:00,-9.9,20.24,68.57,675.78,0,0.07
2200,2014-12-31 15:00,-9.5,17.92,75.7,676.08,0,0.85
2201,2014-12-31 16:00,-9.3,15.12,79.3,677.28,0,0
2202,2014-12-31 17:00,-9.4,13.04,77.97,676.78,0,0
2203,2014-12-31 18:00,-9.2,11.92,77.7,678.08,0,0
2204,2014-12-31 19:00,-8.8,15.6,74.29,678.78,0,0
2205,2014-12-31 20:00,-8.7,10.24,69.21,679.18,0,0
2206,2014-12-31 21:00,-8.7,12.64,69.38,679.08,0,0
2207,2014-12-31 22:00,-8.5,10.96,70.28,679.48,0,0
2208,2014-12-31 23:00,-8.4,8.64,72.17,680.18,0,0
2209,2015-01-01 00:00,-8.5,9.52,76.32,679.98,0,0
2210,2015-01-01 01:00,-7.6,10.16,81.74,680.18,0,0
2211,2015-01-01 02:00,-7.8,9.2,82,680.48,0,0
2212,2015-01-01 03:00,-7.9,11.04,82.06,680.98,0,0
2213,2015-01-01 04:00,-7.7,10.4,75.04,681.18,0,0
2214,2015-01-01 05:00,-7.8,10,75.06,681.38,0,0
2215,2015-01-01 06:00,-7.8,12.4,67.07,681.78,0,0
2216,2015-01-01 07:00,-7.6,11.52,61.09,682.48,0,0
2217,2015-01-01 08:00,-7.6,9.36,52.68,682.68,0,0
2218,2015-01-01 09:00,-7.5,8.8,42.48,683.58,0,0
2219,2015-01-01 10:00,-7.4,8.48,45.79,684.18,0,0
2220,2015-01-01 11:00,-7.2,5.2,46.72,684.48,0,0
2221,2015-01-01 12:00,-7.4,5.68,45.41,684.38,0,0.02
2222,2015-01-01 13:00,-7.9,5.6,38.45,684.48,0,0
2223,2015-01-01 14:00,-7.9,5.92,37.96,684.88,0,0.66
2224,2015-01-01 15:00,-7.8,7.52,44.4,685.08,0,0.53
2225,2015-01-01 16:00,-7.6,8.48,51.52,685.48,0,0
2226,2015-01-01 17:00,-7.3,7.84,51.94,685.68,0,0
2227,2015-01-01 18:00,-7.1,6.88,48.75,685.88,0,0
2228,2015-01-01 19:00,-7.1,7.44,51.32,686.28,0,0
2229,2015-01-01 20:00,-7.2,9.2,55.36,686.28,0,0
2230,2015-01-01 21:00,-7,10.4,53.81,686.28,0,0
2231,2015-01-01 22:00,-5.2,12.4,50.77,686.68,0,0
2232,2015-01-01 23:00,-5.2,9.76,51.03,686.68,0,0
2233,2015-01-02 00:00,-3.5,10.8,40.12,686.98,0,0
2234,2015-01-02 01:00,-2.6,6.72,40.03,687.08,0,0
2235,2015-01-02 02:00,-2.6,3.04,43.09,687.18,0,0
2236,2015-01-02 03:00,-2.6,1.6,43.82,687.38,0,0
2237,2015-01-02 04:00,-2.4,3.12,46.42,687.28,0,0
2238,2015-01-02 05:00,-2.4,3.92,49.17,687.38,0,0
2239,2015-01-02 06:00,-2.5,4,40.55,687.68,0,0
2240,2015-01-02 07:00,-3.3,0.5,28.48,687.68,0,0
2241,2015-01-02 08:00,-3.1,1.28,25.26,687.88,0,0.98
2242,2015-01-02 09:00,-2.7,2.16,19.46,687.98,0,0.98
2243,2015-01-02 10:00,-2.7,0.5,17.33,687.98,0,0.96
2244,2015-01-02 11:00,-3.6,1.6,18.94,687.48,0,0.76
2245,2015-01-02 12:00,-4,3.12,29.01,686.78,0,0.87
2246,2015-01-02 13:00,-4.7,2.08,46.35,685.88,0,0.63
2247,2015-01-02 14:00,-5,4.24,75.94,686.18,0,0.94
2248,2015-01-02 15:00,-4.8,6.72,95.65,685.98,0,1
2249,2015-01-02 16:00,-4.4,9.36,61.71,685.68,0,1
2250,2015-01-02 17:00,-4.7,10.56,94.95,685.58,0,1
2251,2015-01-02 18:00,-4.6,9.36,94.95,685.68,0.056,1
2252,2015-01-02 19:00,-4.9,10.56,94.95,685.48,0,1
2253,2015-01-02 20:00,-5.4,12.96,96.34,685.18,0.056,1
2254,2015-01-02 21:00,-5.8,13.28,90.95,685.08,0,1
2255,2015-01-02 22:00,-7.8,15.67,82.59,684.38,0,1
2256,2015-01-02 23:00,-8.5,16.56,61.02,685.08,0,0.91
2257,2015-01-03 00:00,-8.3,16.8,28.11,684.08,0,0
2258,2015-01-03 01:00,-7.6,16.8,21.74,684.58,0,0
2259,2015-01-03 02:00,-7.3,19.2,21.82,684.48,0,0
2260,2015-01-03 03:00,-6.9,12.16,22.67,684.18,0,0
2261,2015-01-03 04:00,-7,19.2,21.91,683.88,0,0
2262,2015-01-03 05:00,-7,12.16,21.36,683.68,0,0
2263,2015-01-03 06:00,-7,12.96,19.51,683.78,0,0
2264,2015-01-03 07:00,-7.3,12.96,18.12,683.48,0,0
2265,2015-01-03 08:00,-7.5,2.24,20.76,683.28,0,0.84
2266,2015-01-03 09:00,-6.5,3.44,32.07,683.18,0,0.75
2267,2015-01-03 10:00,-6.5,4.16,41.37,682.88,0,0.73
2268,2015-01-03 11:00,-6.5,4.48,49.84,682.58,0,0.52
2269,2015-01-03 12:00,-6.5,3.84,75.38,681.48,0,0.8
2270,2015-01-03 13:00,-5.9,3.68,84.1,680.58,0,0.82
2271,2015-01-03 14:00,-5.6,2.64,87.16,680.78,0,0.86
2272,2015-01-03 15:00,-6.2,2,87.95,679.58,0,0.98
2273,2015-01-03 16:00,-6.9,1.76,92.89,679.78,0,1
2274,2015-01-03 17:00,-6.9,2.08,94.9,678.98,0.1121,1
2275,2015-01-03 18:00,-6.7,2.56,94.91,678.08,0.5045,1
2276,2015-01-03 19:00,-6.4,1.12,94.92,678.68,0.6726,1
2277,2015-01-03 20:00,-7,0.5,94.92,677.68,0.7567,1
2278,2015-01-03 21:00,-8,3.44,94.19,677.38,0.7567,1
2279,2015-01-03 22:00,-9.2,1.2,90.54,676.78,0.3363,1
2280,2015-01-03 23:00,-10.1,0.96,87.45,676.28,0,1
2281,2015-01-04 00:00,-10.5,1.44,87.7,675.68,0,1
2282,2015-01-04 01:00,-10.6,1.04,88.24,675.88,0.056,1
2283,2015-01-04 02:00,-11.1,0.5,89.45,675.88,0.0841,1
2284,2015-01-04 03:00,-11.3,0.5,91.7,675.68,0,1
2285,2015-01-04 04:00,-11.3,0.56,92.03,675.08,0.0841,1
2286,2015-01-04 05:00,-11.1,0.8,91.71,674.98,0.1682,1
